NID,EpiWeek,Count,Temp,Humidity,Precipitation
Loc_2,2020-05-24,38,34.70523721935652,59.739738686704264,10.41310868006001
Loc_2,2020-05-31,28,37.60592724372922,67.77611445072213,8.892154583517868
Loc_2,2020-06-07,34,39.046338812640805,64.02849915180609,11.846420408868081
Loc_2,2020-06-14,32,30.686345065214944,56.07636195308321,9.218314970830015
Loc_2,2020-06-21,36,32.08365194008419,55.63948860586201,10.835490155724141
Loc_2,2020-06-28,32,33.1969279432983,63.03905621942515,9.490178206162602
Loc_2,2020-07-05,19,26.737351942673296,59.04033147135488,8.097845608167384
Loc_2,2020-07-12,29,25.097452221990586,60.64866345228718,7.535023764569279
Loc_2,2020-07-19,22,26.608507386816534,59.87394980184815,7.476114608312377
Loc_2,2020-07-26,16,22.743568771029963,57.26632758345056,7.32420509118362
Loc_2,2020-08-02,20,25.173115759484226,63.646615932902414,7.734928809450032
Loc_2,2020-08-09,13,25.35824935198011,61.60652501860932,9.240272972217827
Loc_2,2020-08-16,10,21.46163720717442,66.12889491590275,6.753523288227229
Loc_2,2020-08-23,2,22.559488928754,63.16170210534807,4.862384191668498
Loc_2,2020-08-30,8,22.914059471919668,59.1285347841758,2.855287901528407
Loc_2,2020-09-06,16,16.37196084955968,66.96942093104114,2.505748029822805
Loc_2,2020-09-13,3,18.670685332949468,70.87308843301957,3.19199638940501
Loc_2,2020-09-20,14,17.590213771839018,69.45292359577397,2.6190508769323015
Loc_2,2020-09-27,11,18.211912163171007,68.58029792722346,1.9609940392641367
Loc_2,2020-10-04,7,17.870576080890206,70.45621798725787,2.1050152634166546
Loc_2,2020-10-11,0,13.277424922050194,69.81427723491224,1.2899823159929356
Loc_2,2020-10-18,0,12.426751871299734,78.53877172632508,0.8963568743792472
Loc_2,2020-10-25,8,14.574881153492692,78.31860415611459,1.2822953927053728
Loc_2,2020-11-01,12,16.230562612576243,77.86957056114589,0.0
Loc_2,2020-11-08,9,16.486424475201993,76.08568030779699,0.0
Loc_2,2020-11-15,6,15.94686593402248,78.72735614684521,0.136178751804568
Loc_2,2020-11-22,9,16.78008036781729,76.78099998548825,0.8863119519274673
Loc_2,2020-11-29,14,12.49732342623324,77.4391400714051,0.0
Loc_2,2020-12-06,21,15.87847006802134,79.14009732568147,2.0353198322926382
Loc_2,2020-12-13,17,16.95826618085809,77.44280820110745,1.91451800967235
Loc_2,2020-12-20,17,19.190693320372993,77.38027734374838,0.0
Loc_2,2020-12-27,26,19.023151173009715,83.7857135303744,0.28458234441004737
Loc_2,2021-01-03,26,22.6648694413586,84.83634368064776,1.297010346692695
Loc_2,2021-01-10,33,24.092853828940054,81.26122841055536,0.0
Loc_2,2021-01-17,31,21.21032876849127,77.60723235897568,2.480408879263323
Loc_2,2021-01-24,35,24.797302609120464,80.97803583228728,2.2867998428802365
Loc_2,2021-01-31,35,26.018852370825854,82.26699476127511,0.54050616698408
Loc_2,2021-02-07,33,27.499667962953733,76.8488427223923,1.4519091576233347
Loc_2,2021-02-14,36,28.600434739988827,79.09787492489157,4.300554641080669
Loc_2,2021-02-21,46,25.835184428380295,78.20380033804443,5.438437200454918
Loc_2,2021-02-28,53,30.46446019236716,78.51812896119101,3.901647292926902
Loc_2,2021-03-07,41,29.40190156048914,74.18473359806123,7.062428126842346
Loc_2,2021-03-14,49,34.191436772858,69.24319737244785,5.454532421250836
Loc_2,2021-03-21,48,29.32557174896663,75.4978624471575,6.904039723493496
Loc_2,2021-03-28,52,30.069506229022124,74.54125822262985,7.110233614974992
Loc_2,2021-04-04,49,34.0529584505801,71.42209133140007,6.123453485042663
Loc_2,2021-04-11,47,33.20635807767325,72.38242903989834,8.630734720710835
Loc_2,2021-04-18,36,34.39947705263812,71.18947684355791,9.083956115900408
Loc_2,2021-04-25,48,35.616174953797916,57.90841306451346,7.382046589167308
Loc_2,2021-05-02,48,34.77021535669519,68.90187182479967,9.684121143561057
Loc_2,2021-05-09,45,32.146201698994496,60.0736225631346,9.911343689341493
Loc_2,2021-05-16,47,38.42589318884491,63.885902044638726,9.80132879355494
Loc_2,2021-05-23,49,30.965412000177423,65.39817434693413,8.850056473444804
Loc_2,2021-05-30,37,33.83055309160666,61.575707981759365,11.175882177013714
Loc_2,2021-06-06,35,37.23013932827301,62.004561999909726,8.656985060180485
Loc_2,2021-06-13,38,33.96438825487651,64.4200871902967,11.115581623745648
Loc_2,2021-06-20,34,30.336550049964565,55.091256974724985,9.757685662847393
Loc_2,2021-06-27,23,32.1161191478053,58.69099246656848,10.872560578059764
Loc_2,2021-07-04,25,30.030381976702532,59.571075549259966,9.611239575734931
Loc_2,2021-07-11,33,29.48658583442012,60.954135007475465,8.048361094903262
Loc_2,2021-07-18,10,27.35982046625999,58.28922337976247,9.132867602124222
Loc_2,2021-07-25,18,25.419884836324275,55.91820145868076,7.787975516953114
Loc_2,2021-08-01,22,23.892767739260332,55.21846969842535,6.855761323411107
Loc_2,2021-08-08,14,25.039145868304672,57.42109239660874,5.297780941747885
Loc_2,2021-08-15,13,24.604598252752577,65.21411173477725,5.732631641768717
Loc_2,2021-08-22,10,23.633102248699124,63.76412689804587,6.162713278115573
Loc_2,2021-08-29,7,18.248322968222286,65.30369848047143,4.728830066943444
Loc_2,2021-09-05,4,18.274197616364958,63.73815582266175,3.4165501132844174
Loc_2,2021-09-12,12,21.138297798591122,66.12555119282173,3.3089036169732764
Loc_2,2021-09-19,2,17.52857030586223,67.2761426667877,2.3767109992176882
Loc_2,2021-09-26,8,15.155066907876687,72.29326592004924,4.346953613610085
Loc_2,2021-10-03,0,13.797821031328672,70.95405604732697,3.9376839813237785
Loc_2,2021-10-10,10,15.477328470561414,70.29538920649937,1.0396718551531245
Loc_2,2021-10-17,7,18.817571296791513,70.20344264972223,2.958471876169777
Loc_2,2021-10-24,0,13.45049067517507,71.05578884921637,1.5570681767179717
Loc_2,2021-10-31,9,15.100690224278479,75.84633123784431,0.0
Loc_2,2021-11-07,6,18.72617297364987,77.4673265692271,1.8761647848753826
Loc_2,2021-11-14,16,13.036217427857618,81.05159162533164,1.142583474079892
Loc_2,2021-11-21,17,15.980605405128568,77.02418960595202,0.0
Loc_2,2021-11-28,17,17.33300728671698,81.85963482730223,1.3409177095619773
Loc_3,2020-01-05,13,19.485602945855458,82.54539132522164,3.1141409992113034
Loc_3,2020-01-12,22,22.468291537356357,83.54760005029716,0.6384021022430257
Loc_3,2020-01-19,28,18.88530459294098,82.72663613145778,1.6776164198382966
Loc_3,2020-01-26,29,20.08432020296826,81.6546262319289,2.628241659397451
Loc_3,2020-02-02,30,21.077592088408476,74.96515552694866,1.2580393433979673
Loc_3,2020-02-09,28,24.676797957583204,73.33554814681594,1.8337721460806788
Loc_3,2020-02-16,33,27.110865722718348,73.30074768435045,1.7042438607600419
Loc_3,2020-02-23,34,29.98220064061585,78.28757557147634,5.586804188765377
Loc_3,2020-03-01,37,26.695180367743838,75.5521871479661,3.9320772510283337
Loc_3,2020-03-08,35,28.742293561240235,76.79047236584131,3.788527843446646
Loc_3,2020-03-15,43,30.783546467050332,69.06778369776242,6.563256332733648
Loc_3,2020-03-22,32,30.076548608138992,67.94716197533108,8.413126761381323
Loc_3,2020-03-29,37,31.80414598936769,73.17169143797915,6.541981570297057
Loc_3,2020-04-05,37,32.260013776620035,70.91233243250349,8.36389543094642
Loc_3,2020-04-12,48,35.90651232838711,62.988663862846444,10.184616598682931
Loc_3,2020-04-19,44,29.888588186344094,68.00943341666085,9.213179863706516
Loc_3,2020-04-26,41,37.48481684917478,63.61678815578137,8.417232435254068
Loc_3,2020-05-03,39,34.884991012381086,63.36037002045362,9.90555230910036
Loc_3,2020-05-10,29,37.1636763509575,66.20129376046245,10.771069023888279
Loc_3,2020-05-17,33,36.427385399411605,66.23426568256936,8.737647608517857
Loc_3,2020-05-24,29,37.23583061380603,60.89736468939529,9.231850243414742
Loc_3,2020-05-31,25,32.45915141895757,61.287504056872606,9.643581784759762
Loc_3,2020-06-07,28,30.572166425897084,54.39208315831911,8.19488327909223
Loc_3,2020-06-14,33,34.00722330316034,60.49056791507342,8.601939686751326
Loc_3,2020-06-21,33,33.01728446539056,60.342589026598475,11.32842669868244
Loc_3,2020-06-28,24,31.770207213286486,57.125010137056854,8.493747255049371
Loc_3,2020-07-05,20,30.641243115158616,57.88199740609956,8.46829484368494
Loc_3,2020-07-12,13,30.932796309604736,55.20147594735224,8.854774920433593
Loc_3,2020-07-19,19,28.239958860141297,59.11674627389952,8.109750017855442
Loc_3,2020-07-26,8,25.94527823029095,62.326579800204854,7.542999861678519
Loc_3,2020-08-02,4,26.56119771780938,58.57456413403087,7.901145718616639
Loc_3,2020-08-09,5,21.438473196164523,67.30277284729065,8.78081344516253
Loc_3,2020-08-16,8,20.4307265512981,61.142684798339204,6.025946454026594
Loc_3,2020-08-23,0,23.302749765673582,66.21061115458588,5.445288339982891
Loc_3,2020-08-30,0,18.52666564933709,64.38553520890638,5.461418172886173
Loc_3,2020-09-06,0,19.124589265370094,70.6785929941444,2.8291369018279307
Loc_3,2020-09-13,0,19.82794341766781,66.89347649745335,4.342940614970908
Loc_3,2020-09-20,0,17.453555568563154,65.85908520628772,3.730826450172642
Loc_3,2020-09-27,4,21.58438852218983,64.92964943816375,1.9561835365013083
Loc_3,2020-10-04,0,11.069302577636831,74.23183283035776,1.1690042016497857
Loc_3,2020-10-11,0,15.472871849195737,73.64402921255616,3.7094503200723046
Loc_3,2020-10-18,0,16.558023186125595,71.65832100256448,2.1933949269390096
Loc_3,2020-10-25,0,14.096949524375121,74.4828868959825,1.122542397704407
Loc_3,2020-11-01,4,17.957837502394753,79.30982267619576,1.1449715957216862
Loc_3,2020-11-08,0,14.781252070502811,74.94533046144615,0.8016822373173199
Loc_3,2020-11-15,2,16.51314539354673,76.40799767689288,0.7679140789458578
Loc_3,2020-11-22,7,15.367595930001286,79.24208563033076,0.0
Loc_3,2020-11-29,6,15.442504725301454,79.5692673371728,0.0
Loc_3,2020-12-06,5,19.8422634935041,74.72639867860278,0.688843272853521
Loc_3,2020-12-13,19,18.6127487550299,74.8089909323419,0.9574157483262337
Loc_3,2020-12-20,11,19.082508403562905,82.02854689609902,0.04392639152726474
Loc_3,2020-12-27,25,18.502178595547363,77.58355556893711,0.8350830501118098
Loc_3,2021-01-03,17,20.957802115588002,76.16693961580366,1.3005884678566901
Loc_3,2021-01-10,24,19.40004795846736,84.40189000095957,0.0
Loc_3,2021-01-17,23,17.909083034931708,76.52806820656905,2.499097809506028
Loc_3,2021-01-24,22,20.64022655415594,75.99650587520775,2.104719093802939
Loc_3,2021-01-31,20,27.242000050197205,76.98516212016439,1.9203649278039778
Loc_3,2021-02-07,36,26.283938788322246,74.20223676338335,1.7229940552148588
Loc_3,2021-02-14,37,27.312982514846198,78.87706249266836,4.311863558466617
Loc_3,2021-02-21,22,30.783545339840323,76.08954489734215,1.741491397709563
Loc_3,2021-02-28,26,27.769503087300837,81.8999297672561,5.6250747948629725
Loc_3,2021-03-07,40,28.042004196107545,72.57706965831485,5.631826746678035
Loc_3,2021-03-14,39,34.13486396961785,77.00798266486036,5.940414046963724
Loc_3,2021-03-21,43,33.089542212942206,75.77668074323395,6.4845377399641775
Loc_3,2021-03-28,48,32.41161260436427,73.08987999970311,7.550467507593034
Loc_3,2021-04-04,40,34.83105978491916,70.02985999138342,8.331292349516119
Loc_3,2021-04-11,36,35.03532720209833,65.05997230018485,9.673610292808416
Loc_3,2021-04-18,44,33.93480991982749,69.69689844296965,9.602885064646285
Loc_3,2021-04-25,31,31.875256952306817,70.38298122307036,8.88846148193749
Loc_3,2021-05-02,24,28.146422815096017,64.57805745345124,8.976618495507504
Loc_3,2021-05-09,34,35.65222705070987,62.774743031504556,9.743494759415263
Loc_3,2021-05-16,38,33.69916926889234,61.79026614257344,7.911893666999253
Loc_3,2021-05-23,27,34.201294904276864,66.69644937178874,9.153765787976464
Loc_3,2021-05-30,37,38.5414985574172,61.33467273566874,10.56014632179164
Loc_3,2021-06-06,29,31.783121783406603,57.69556666986689,9.971880426526175
Loc_3,2021-06-13,31,34.501024708873324,60.45436618203076,11.172090762370354
Loc_3,2021-06-20,28,33.53205126819903,57.771181335555035,10.618462235522012
Loc_3,2021-06-27,19,31.26480468641876,58.71471948034595,8.63967536095267
Loc_3,2021-07-04,16,31.24166137985413,61.10203843897297,8.835334774732594
Loc_3,2021-07-11,22,29.447132177640917,58.07661907528594,10.158035453359826
Loc_3,2021-07-18,18,27.406421456414208,58.83795516821468,8.428108156986632
Loc_3,2021-07-25,12,25.350561394053017,60.41895425163197,8.401686630744083
Loc_3,2021-08-01,0,28.582141386605393,64.74923029947499,7.369811323366094
Loc_3,2021-08-08,16,29.008890984975366,58.23864103067418,6.1931883885960435
Loc_3,2021-08-15,5,20.809251265457863,61.15245631238399,6.334501395895687
Loc_3,2021-08-22,0,23.620186474329554,62.33918166362698,5.66773438148105
Loc_3,2021-08-29,6,16.9496492867582,60.550754779222764,6.37159904014705
Loc_3,2021-09-05,13,17.17415205893366,62.86752229616711,5.30084495782927
Loc_3,2021-09-12,0,20.15575602194516,65.9196314555691,5.137160427104497
Loc_3,2021-09-19,0,16.28308794268036,72.35926413996302,2.9982388856071562
Loc_3,2021-09-26,0,15.465875340283084,64.74234826765122,3.59172622504737
Loc_3,2021-10-03,0,16.98698106815058,74.59939285413441,3.149890618753406
Loc_3,2021-10-10,0,12.861249398909429,73.85613509480898,0.949123595572369
Loc_3,2021-10-17,1,12.42437231864466,69.9947055261182,0.9506992015908244
Loc_3,2021-10-24,0,17.64513194722626,72.13721829062534,0.6304747774831883
Loc_3,2021-10-31,11,15.600519900346631,70.5862930474407,3.515983695592207
Loc_3,2021-11-07,2,14.439588314093575,76.90129456852597,2.8382706651155134
Loc_3,2021-11-14,3,15.844086113625897,72.93989511338961,0.0
Loc_3,2021-11-21,9,15.973582539535968,74.25142075754286,0.0
Loc_3,2021-11-28,3,16.694464572825062,74.93418443057834,0.6405066482486351
Loc_4,2020-01-05,16,21.21093850684187,80.3594018416269,0.0
Loc_4,2020-01-12,22,18.69198053006734,80.97534642510716,1.7171587691836248
Loc_4,2020-01-19,32,21.567882905508245,80.40855064541178,1.999156170471807
Loc_4,2020-01-26,16,23.12467381700673,76.70000270927022,2.605448804918285
Loc_4,2020-02-02,25,26.195547888397392,77.52223598690748,3.1217628393136616
Loc_4,2020-02-09,19,25.332336857290105,73.6729928089922,1.245601563716364
Loc_4,2020-02-16,23,26.478395510464704,73.56944011651211,3.8654468783066878
Loc_4,2020-02-23,39,30.973355038552487,77.69087991388056,4.301422358398552
Loc_4,2020-03-01,32,32.30579188369351,74.022777226482,4.35186995439543
Loc_4,2020-03-08,33,27.31472214690789,71.5531615333209,6.301535918564172
Loc_4,2020-03-15,44,32.05570832263052,72.5629856574188,6.282182311639664
Loc_4,2020-03-22,35,34.95549072633827,76.1369846018195,5.690692439200684
Loc_4,2020-03-29,41,35.59741156350784,69.71306305248665,6.773559081177624
Loc_4,2020-04-05,41,33.84932026549651,64.87859670229604,8.307160244448722
Loc_4,2020-04-12,26,33.59230020289549,71.85914225442824,8.145428757425206
Loc_4,2020-04-19,38,35.84674710722656,68.95654123658221,7.122181753024017
Loc_4,2020-04-26,38,32.465335070753675,65.91061148810479,10.135855881338024
Loc_4,2020-05-03,39,35.184946829728595,61.12923430127798,10.434751488523432
Loc_4,2020-05-10,32,32.7622920312797,60.81212315598786,9.987560193665752
Loc_4,2020-05-17,42,36.345361000446644,62.837104864878775,9.987043353131211
Loc_4,2020-05-24,22,34.10523439778332,60.478662982051624,10.327526670440289
Loc_4,2020-05-31,29,30.099339423573877,62.49214806717505,9.840151636018597
Loc_4,2020-06-07,26,30.099055660853768,61.70483101238004,9.850302754607771
Loc_4,2020-06-14,22,29.92481573505617,60.940036342641505,8.811428278063207
Loc_4,2020-06-21,33,31.29129421826502,62.37255231086722,9.972946208253646
Loc_4,2020-06-28,21,27.33869635352207,58.161370124053796,8.86628650153056
Loc_4,2020-07-05,20,27.262137688378417,61.08388127189855,8.158620897204699
Loc_4,2020-07-12,22,28.8021095754619,62.61192955384264,9.228101090346884
Loc_4,2020-07-19,5,29.63797672462584,55.67152996351286,9.669189740081535
Loc_4,2020-07-26,13,21.624450381507863,62.41422953676354,9.671689717753525
Loc_4,2020-08-02,4,22.67991976175057,64.56067844123474,8.782644694768349
Loc_4,2020-08-09,10,24.629976534870938,62.38327995490186,6.951756916035346
Loc_4,2020-08-16,9,24.46541634030311,58.52306581183689,7.052524010378532
Loc_4,2020-08-23,9,21.111090246989765,57.7090379966219,5.8614530222461445
Loc_4,2020-08-30,4,20.486144097565706,63.0750945645159,7.133863841190367
Loc_4,2020-09-06,0,23.32346565158793,63.12746571333982,4.156527283377004
Loc_4,2020-09-13,7,20.85909307731584,67.64822693549635,2.2900167950016646
Loc_4,2020-09-20,0,20.075096716677994,71.34007665328241,3.9802194480521877
Loc_4,2020-09-27,0,16.572035748929657,68.40755633509568,3.278877042556323
Loc_4,2020-10-04,0,15.669705406010266,79.15501115877231,2.2498111230163924
Loc_4,2020-10-11,5,12.9545682462622,76.78806032645478,2.7445603792330173
Loc_4,2020-10-18,0,16.983591258250907,70.43368793213594,3.2255811423574086
Loc_4,2020-10-25,0,16.19416623146911,73.2911576222793,0.0
Loc_4,2020-11-01,0,16.496867001716577,75.85379515218854,1.4005635027128045
Loc_4,2020-11-08,0,16.270213080531892,71.77688383926223,0.9279654569852073
Loc_4,2020-11-15,2,12.543964491854288,75.84655739599752,0.4694945451038859
Loc_4,2020-11-22,1,13.408842417625902,73.49639035792504,0.4329024305676645
Loc_4,2020-11-29,2,16.689451310980257,76.08563961356293,1.7360921960925773
Loc_4,2020-12-06,7,16.75370311165623,82.16811792454166,0.04254412566156944
Loc_4,2020-12-13,14,16.626794594944872,80.66577806702631,0.0
Loc_4,2020-12-20,6,14.669888873582963,80.41811121457808,0.0
Loc_4,2020-12-27,25,18.219921282134486,76.88074749841101,1.0616054252423544
Loc_4,2021-01-03,28,21.730192073101023,82.1718240922976,0.6171136138909991
Loc_4,2021-01-10,30,20.51116387377073,83.26943600373554,2.5062521706000043
Loc_4,2021-01-17,33,19.138682603028812,78.5966436048874,0.7329923542966518
Loc_4,2021-01-24,20,27.58856668183168,78.87573473755909,2.6135642817084337
Loc_4,2021-01-31,27,23.768650150492366,81.8072911078396,2.0116916117946246
